Taxa,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
CDBN_065_UI465,-13.986581805950003,-119.9268105234501,40.47569964996705,-68.45139436366536,4.329906579062394,172.00213355578177,-3.631921787477061,-1.1715482518998426,106.98206544056193,75.74124469829141
CDBN_067_ElDorado,23.68416061050365,-21.66649987425863,56.84751185063938,-124.35747417903275,149.31734520604692,46.72191745223013,74.28726139556653,50.52910673254134,59.32519845731016,-18.841675431097745
CDBN_068_Gypsy_Rose,62.834434131401764,-55.00641810707433,103.0309319645594,-30.38747710348514,75.66644305211763,37.03634433266981,20.023141420862423,-194.29478910698333,90.39110902937952,14.09557703192769
CDBN_069_Powderhorn,68.26054328438902,130.67717432429598,-52.30635927654611,-98.46995496493311,102.36896031500419,-58.28469511053676,13.83088715319805,21.37176876720849,-13.976339325717147,-162.09847960461136
CDBN_070_R12859,90.38455263312625,47.30247873234315,99.36915205341343,126.96751664383481,90.8355867743382,15.574445929188585,-63.13039078414843,21.39768232401951,56.691720947770044,-40.64764427448676
CDBN_072_ISB_672,-172.98938548500752,-95.59317888451666,47.193292715231344,-37.044352791110214,-71.01586123141132,-52.387229254711755,-136.13754557617645,-43.191320451355374,-60.505181958515024,-68.05393385269362
CDBN_073_ISB_721,-157.88553865121204,-89.36397553116123,28.729608394552283,-56.98587701143092,-93.55836067057521,-20.250939961716398,-155.81005506986426,-28.65157670292251,-73.21527637850858,-70.03635565967335
CDBN_074_ISB_782,-148.6830436053829,-53.02310862979834,61.834045116830794,-34.708372586896985,-72.91524814371448,-75.62311892226809,-149.9062383644562,15.356125065452321,-74.19929852116134,5.153919907899709
CDBN_075_ISB_782_1,-131.43180950501807,-65.30209823987951,58.49205518124332,-105.57818016737814,-131.30976083023035,42.044758057980246,-265.32032565716946,-7.999293397812103,-12.093934163454357,-48.671024720425045
CDBN_076_LB_4813_B,-139.43672353655927,-149.84146004240094,8.210183825377879,2.707668037409375,-33.06237777216664,66.0197222231567,90.90872871511101,8.899126348153036,67.62469835795021,-60.601225318093206
CDBN_077_LB_4815_B,-82.56859351662904,-61.495511982178826,71.33829294527257,-29.770303058356212,-37.208159562282304,-116.63367427988412,3.1935174724513655,42.43772663234645,131.0921709009029,-78.32320094991721
CDBN_080_Panther,-184.26671936825386,-79.95067178403863,26.08973470395407,8.948843101514658,-16.5825503729059,53.02454368200487,45.15845330255824,-6.634134571302676,24.169247076736553,0.1791926383968054
CDBN_081_Sprint,-137.78090217817186,-57.850995827042716,8.521519821302878,-18.72428132942547,-14.107616435609138,123.30436323304295,65.44996432879938,8.629801228463949,-71.2486015590853,5.323915839509929
CDBN_082_UIP7_24P_1P,73.991358536588,-74.2645902694437,16.06994175215273,-92.41280683454912,110.2356424536282,16.200263254800927,-14.629740339066775,-93.18781435999837,-63.183718671669276,30.364946707053665
CDBN_083_USPT_11_9,120.86272966232355,-12.160830053201622,41.30241978604136,13.248700900136175,192.61235504961255,66.19125161124371,-72.86272518671879,20.22576694806383,-36.28125051036299,-60.12782402205351
CDBN_084_USPT_7_3,39.134560852675406,-124.44454229922454,28.611685808442544,-58.74999644157148,-18.223833277484083,38.554312411501506,-75.87299110194536,-67.31285942684994,76.21940642582956,103.21229377145445
CDBN_085_USPT_9_18,113.79772076087205,75.85754469217807,144.8079249086133,62.718683737299294,179.6711537473272,57.25069504860076,-1.3095757417941098,-77.03465754376987,-30.234159731439537,-101.74277192803652
CDBN_086_USWA_11,55.33449733263464,-119.28030986684051,3.1830338114259837,15.701945062028013,-97.43412934077817,-27.71458750920451,-3.666691867787052,9.026230102170521,-10.217579253163807,-47.351300122022025
CDBN_089_Claret,24.55097822814735,-21.941949958123605,107.29392823578871,-80.50010483731492,46.50854174371102,-138.30879699737358,30.751703397740123,47.67270924853486,-3.282572178825576,-54.52004976833167
CDBN_095_Othello,73.79620231054858,58.278381031329715,149.31377406436857,106.42542198775328,89.16517206263579,-28.53429043849673,-68.17033951234313,98.31305965030973,2.4156109769244143,-48.81297686744313
CDBN_096_Hungerford,43.1527510399062,-86.34059845156145,29.781664963278455,-4.01983995938536,-59.62796199225545,-34.33126288718437,5.042957245229396,11.902638471622957,-64.18907708352322,-34.94229221916359
CDBN_097_Gryphon,-240.97675439952195,-88.62603717463875,27.349573759232946,2.5017625630197675,41.06474316769098,-25.26881184688502,124.22900356826501,35.54786504098943,150.92834420008688,-39.95175799193541
CDBN_098_OAC_Thunder,-207.19384248659912,-62.452387739038016,20.93953089336764,-36.236402642331846,29.229354427798484,-26.288685279950272,60.41268365430239,63.04900186321226,92.3324490411341,60.67781760997909
CDBN_099_4533,143.65820933525265,7.945252982243816,136.05822337940393,191.70214752559747,8.31640400283347,-39.32252518652855,-39.42911520370761,120.93500826166951,16.22773483404658,55.7628842933543
CDBN_100_6123,-36.57944654053119,-113.49512466946732,-11.652780864758327,-9.22565527027738,-28.679237948031737,68.96574173512626,17.39705362761457,56.52784983859147,-6.045732310359652,-12.243525537274412
CDBN_101_79146,144.49008204923248,-44.35497542029542,52.72988849661467,222.28879531356057,17.94911621411358,53.154013670090826,-24.411370392952858,-64.90324263787952,-19.56174376363053,-50.266754739472155
CDBN_102_83B16,-133.74406710897446,-30.491406157426454,9.69236541839492,-11.238881802655913,-16.036516974836257,9.85027586154645,14.458131662025872,13.76941335968816,-28.208420322809868,45.23300894310934
CDBN_103_CO_12601,-32.98122172024817,-104.64060894995048,78.03938813960934,-23.835747517940817,-34.71819130794399,-105.65662006089312,0.8021114412147132,28.454142363098455,58.40322608224521,89.18541571232807
CDBN_104_D76125,-177.0671427806836,-103.10696605921538,70.52029692945803,6.124405659372071,-47.5473374519786,50.27781054481104,110.0522277917043,75.70672677754361,56.679606330009946,-51.077726265705245
CDBN_105_D77135B,50.85467425538207,-110.59716074899161,-4.85732302247265,-60.178814409570045,10.127639324599588,65.91129389416972,22.269537490576795,50.917176707216925,-73.89343034466862,26.25695323716327
CDBN_106_D77196,-109.15812684755957,-96.60518850686411,-1.802323772383917,-16.376871582490065,-33.42429175575637,108.44122120149693,21.12998157887445,54.76379586968422,-3.5960072453722605,-1.8968639160743566
CDBN_107_D79054,-149.11710330891123,-71.61263636097728,32.46417877457974,-4.4438669829806585,-58.23706880173479,148.63780239939592,39.3622657444527,69.54315758486679,-14.955018165961514,-31.136831401451193
CDBN_108_GH760,58.94128943712948,-111.17668859983314,23.743996180848445,5.865032004367141,-48.28129965020837,-61.84376171662294,20.762695512720974,47.807531369886995,-5.139729078563512,-28.66645652966178
CDBN_109_ISB_1,-80.99135379237157,56.84225872403601,78.5229045902476,11.279195973965928,21.946760716295856,197.5604793040319,-13.981172664445674,150.34731474340538,-90.75059280930655,-15.973949794038298
CDBN_110_ISB_459,79.15517913647352,-118.9000986190442,39.85757107242545,2.262643830299779,-56.892650125706446,-106.29713957055252,-12.718147487003227,48.55843875330449,-17.775325341281754,65.32953584254695
CDBN_111_ISB_730,-67.7557454353531,-68.54697533047795,32.009973027242246,-44.18429274786565,-111.8935590039112,68.8244929655405,-128.1854688147456,39.060243982058886,-50.44718040370427,-20.858819259182873
CDBN_113_N81017,-145.9985396061595,-17.868446454998036,45.27859353777599,-6.667812212536525,7.130473368543025,27.441193511803164,32.9580130709012,-53.10068364568518,-53.91407192543551,-7.8925275902258445
CDBN_114_UI60,97.97050049779394,25.36101102312589,106.10356325463368,144.90948677166566,6.330402240227277,84.11805423927687,-34.973740430160134,-0.7831881820861817,-80.66118122247309,-3.255458636849962
CDBN_115_AC_Skipper,-165.8741661818121,-89.7311244097558,12.42476776224071,-29.812829533321,-49.01150387331792,94.17306083978472,57.72262079698429,46.757356088588985,9.269004510190213,-2.2693775652114403
CDBN_116_AC_Trident,-142.64851863129476,13.942904488666223,83.06431946922784,-12.656892163604539,-7.33177648714827,3.94495744410158,-4.606277089540756,-46.829788645814254,11.544549433610372,-11.31434053812049
CDBN_117_Agate,61.269233969497705,-132.49363138285628,-2.182128126220621,-44.18577032058332,49.52135397466055,62.22807884575478,23.908166882264005,-73.32191579821541,4.141388369786316,79.94747583238474
CDBN_118_Amber,68.62196269874856,-144.49166803180302,-33.49174721039176,-12.537711225632624,-24.55538831396884,-20.56112322414291,-19.705649925532008,-15.127761123769771,-47.657681928357896,8.219375262584883
CDBN_120_CO_33142,137.16399182884118,-123.49289035497463,29.043143468297522,-86.35927437467025,63.50079443309366,29.836388075546488,34.46680233128895,-109.9998410359911,-78.4165729080499,74.27398734327403
CDBN_121_Comet,-74.15216045243508,-64.27295746275561,168.37081574254282,-224.3157243820699,-294.09779538747784,110.02727620025225,-484.0635379692951,-21.29688001089371,223.77895881401122,102.22415270632449
CDBN_122_Ebony,-138.47021366152566,17.47498570592067,12.375686200972346,-0.3918642792257124,45.25070193569333,-91.41626957145584,-16.40415229450095,31.493290095539297,-4.5843184846160785,84.35737691027691
CDBN_124_Fleetside,-112.96206895270615,-95.02551631427728,27.5954120250449,-35.74558135499522,-16.087642753985488,30.10548487587162,104.67772862038228,104.15710217772376,9.99642340276188,-35.73979815881808
CDBN_128_L94C356,72.29223601348224,50.176595771664275,-46.24489065088968,64.43858669535115,-138.60760092990301,7.411216351143367,15.557417921647911,-47.21649471545268,-44.63180466424893,52.77255794751278
CDBN_129_L95F025,-120.85350767886682,78.25203764656337,115.96725368598341,159.00607959281322,135.33247809221766,-85.5501880472175,-68.16605581868747,40.17334716318229,30.63175097563452,10.156434990583326
CDBN_130_Monument,-114.98950221028161,-29.17260334371271,13.327386801714432,-1.5356135963311344,-17.119868613255964,-39.27772849177264,15.470873458062055,47.787091971073636,-35.8116529485622,87.16142462347767
CDBN_131_Opal,-123.54109877113372,-79.92192088443832,-4.155985993072351,-52.8348175698708,-58.87549027351072,116.52594751198083,-18.00300842983113,89.64984526915009,-7.103666506035421,-6.835698363969031
CDBN_133_RS101,76.68784534552209,34.8659515089408,97.67320158446465,136.31559238343522,90.47931255835672,34.73726390726933,-79.91543925189141,22.90324916591109,-11.221821917923307,-69.28668300061199
CDBN_134_Shetland,-115.80151493844718,-45.26473420196774,2.1166497453053514,-64.90747423627919,39.87620749661466,39.502087106487565,59.58138554688915,95.04830373477223,-53.652057693653944,10.125442201117457
CDBN_135_Spinel,104.45398012809623,-41.179296059788136,87.78395689516549,-14.605472860275619,80.4755281149963,136.33546364693166,1.5803211152745968,90.4545775468153,-82.6517296961413,32.09286528033492
CDBN_136_UI137,-80.81158256718497,-78.01633159151253,-1.717710096452329,-88.60286692848948,-41.26291660686193,38.60710047367477,-59.21494086596091,62.36644351308124,2.698559751993125,19.15951002738934
CDBN_137_UI36,134.4487857531028,-15.596211686086946,115.12833483199638,199.1642209364019,1.3040015834591556,62.881816100832715,-18.100969508095663,-43.79484558611537,-57.674277580092586,-29.139709366829024
CDBN_138_USBK_CBB_5,-122.48029328723995,-34.24280706299828,55.30200469006184,22.677323839128253,6.8492805305694855,9.252149573148667,6.072836174055771,-131.72307845721565,-37.09147008377379,-35.01531218561529
CDBN_139_USPK_7_4,133.858119671971,17.279290938406966,-80.46223833960326,-48.6272841739831,21.479726163361683,1.5677723921921558,-4.466145139509669,17.160256164899764,52.57724257773824,16.541165780883006
CDBN_141_USPT_8_15,119.79576497192862,-121.10896106517801,8.948494042188814,-84.34482639969794,47.73522524070243,53.08617108268348,-16.401544425372936,-21.882929064156713,-38.34630430659874,25.48003930241762
CDBN_142_USPT_8_6,37.58572447629209,-94.18418046349824,-2.7022350088031666,-46.26824387133143,19.256217571740287,50.13256728171181,-54.2183860130978,-17.047558370892222,15.120043557228433,66.66895734458996
CDBN_143_USPT_9_6,62.247133014781156,-65.3415366270587,-1.6599970185131856,-97.40801854954279,117.8974615360259,19.299843435545398,-11.055123740251503,-57.08505172460614,-74.1159089866256,33.89192516596636
CDBN_144_USWA_20,40.68076801031951,-87.20579152423797,-5.98655008827,-15.728877166106301,30.478785638084812,-73.37111542203591,-20.184954669539593,46.42593476010484,27.198840718356728,-36.56714720949791
CDBN_145_C_20,-101.28288436373974,176.26728747468385,20.61870693329042,2.5889812231068703,0.1020555584630117,-41.36801823047217,-5.960675976023455,25.81427062763665,-49.62958403875903,80.24886013379248
CDBN_146_Fleetwood,-44.78477844069759,-4.1024531380581895,-134.11945896977159,11.42279157897737,34.75933059578109,135.5281887379014,101.10401159842087,51.574421472927035,-20.92835256528612,-75.95025131152975
CDBN_147_USWA_50,-178.8248054532484,-144.32107777713887,22.738191827719664,-4.93663191136843,-42.7233289307173,76.20012771759755,100.38570431138741,2.8795437989419694,100.42170572447371,-66.03591467134045
CDBN_148_Valley,80.49214790788282,-169.82685367869936,20.07068588639241,33.466457735689026,-10.108816908735706,-84.93821282602443,36.718068755193954,-32.865405992024776,-17.094196484115887,-46.27690326540144
CDBN_149_WYO166,95.98338111483213,-87.55725111488694,32.02982040429411,22.346877033123853,-23.115205902476852,-41.33277277933332,14.761062345158058,19.92781136875037,-49.20874798852912,15.32983709281993
CDBN_150_WYO167,95.08705614815266,-182.06160438244333,-16.997082245009796,40.833160045054385,-30.056100320111526,-44.1829094791983,7.108276466796532,-49.16153856118655,-5.136585208065395,-51.67141938562676
CDBN_151_Zircon,-86.08294810053263,-96.74665367958741,21.660854981400714,-3.790022339364345,-16.64100309353919,29.05665284802083,68.62019142758145,-55.613280507289254,-21.484850089805946,-6.158417336102846
CDBN_155_Alpine,-50.9594087403989,-60.53112938396821,80.44628890001745,-19.272728894866717,57.571645665478314,-160.9106216315518,25.351481183844918,-3.0718800210077997,63.36970692573496,-171.90802049711576
CDBN_169_Hyden,-38.66093812567325,143.49263111340042,-29.18443643601665,52.23488791294121,-82.92313101834687,-23.305374430943008,54.02810354461036,-18.464687567954815,-32.65217710089624,107.09131737463817
CDBN_173_ND060197,90.36865017758822,2.3509366040412236,-83.13846454419938,-85.6987274695786,109.61369781018969,-15.759918471048266,-31.489865527669444,39.69449568758335,14.95570445954555,-2.1754133714734802
CDBN_174_ND307,98.88259540564269,190.9554310642077,71.2697037032121,-102.60800163301931,-13.378889651818596,36.42363032413111,-7.987861010570901,-43.013777372879865,75.39237048950005,-18.713346083573953
CDBN_175_OAC_Seaforth,-129.36965431847176,18.035718454612915,-144.32658687487697,71.07453857015541,-5.829567359075971,160.6868468406449,68.81244339017869,33.96562641549863,31.239457471013917,-45.58857576412017
CDBN_176_Sapphire,104.40970794402462,-39.90913318747768,-121.76285119176929,-9.440453509884664,12.607668061020332,-30.42015667815462,12.854502515185175,82.0657027845419,-62.155603291367086,-6.459601352657526
CDBN_177_Topaz,204.98844031664837,151.48106415578042,85.28313615566292,-33.871817804219845,-129.47595636383122,67.19718341372688,70.28751427448847,-80.31518472405106,132.89104192609534,10.043912478869844
CDBN_178_Seahawk,-144.34249826224155,85.41684600707372,-137.37616578663435,39.374671229046065,61.19823836008914,3.4079310917456174,-27.037672371010554,-41.66747673499564,-5.363565020753332,-14.496788415749053
CDBN_179_Maverick,167.61820236631766,170.56601000782857,151.508990659345,-190.808885095364,-5.634423281650949,60.56145954987275,27.482325510697546,-77.13533472121905,113.82826910478445,-89.70024564282768
CDBN_180_Mayflower,-154.06841850499973,96.2331371003824,-130.1903573163889,42.128182498482076,70.55300975413695,-26.306393710965697,-23.722387879199132,-16.46048173221626,33.946646558422465,-63.282113699766334
CDBN_181_CO_11113,-134.117707094906,-79.2626418884807,20.657605206590095,1.7703833686166264,49.07735503509679,-104.69434064999442,-18.046324250507222,-20.894705615194667,41.10948302011027,-39.15814923413205
CDBN_182_CO_1760,118.41596394737535,-127.20983864007695,66.51486409715494,-39.390787161344655,-0.6793252223868838,-42.1110411154134,72.65221596938555,5.294155388217504,-114.25152588074087,-13.50152342620343
CDBN_183_CO_27864,-174.51536465768075,-43.31808218247844,31.87656950750671,-17.240655410928706,44.99426567303123,-123.79080146318569,4.29307086208084,-17.67922468914382,53.37821860532943,-58.889687463184025
CDBN_184_CO_33875,75.2628912621821,-73.11832731779371,35.291713059520966,-28.682095381905096,36.83027959378685,15.535827516812722,-15.831654275441958,-77.71347356045959,-25.922406146267125,59.46574531219115
CDBN_185_CO_91212_4,77.12757797417645,77.71684679044677,-72.56879608881472,-84.47064306224128,74.84791139965672,-56.355762300365804,-55.90773032774285,36.78543218239377,112.87691180351334,63.512016201131814
CDBN_186_53026,59.03819115795236,-75.24025523440568,34.38525755911368,-44.53707106983007,32.26026302535404,61.155730565664804,17.57997895923655,53.28626415359895,18.01629008187703,61.81089687833925
CDBN_187_55063,53.076653993521475,-126.60388198216604,36.565710527988244,18.904160533325697,-82.49904202868808,-115.6244748936201,38.717575859065946,37.848226268143854,24.354560943393054,-44.9289488090208
CDBN_191_Garnet,86.74410453412551,-0.6494952210993059,-89.42878677987979,28.522161986953662,-102.55792754091877,-8.473350562939496,-6.653939716229481,-2.1536830677019836,-61.646996874352546,40.726115427926786
CDBN_192_Rojo_Chiquito,-109.03112771511263,205.5310716034947,-15.912874890752278,43.486637395892494,-18.064014554724736,-16.197137917915043,62.01768816538522,-170.58002271521798,-41.813210233149704,99.38974252056465
CDBN_193_Kodiak,68.87527425629911,83.69678494773686,-107.98403734968446,-129.0110572855042,152.07427874369324,17.08597949760613,-36.33606626786081,-1.9654926904909356,53.327099018345784,-135.55033560648462
CDBN_194_Laker,-40.82204524084083,67.83171796343916,-48.913280906014755,-60.72957329010748,-35.71969586843619,117.01387243588348,109.76137557782599,101.70047845934833,-120.00131206518301,16.444181878845605
CDBN_195_Lariat,112.54044501119814,202.97754215553067,63.13065636347016,-108.60376625698404,-22.512651060914354,-14.32486937203766,13.175416918999106,53.15580530631229,-11.493222324060937,0.1594838855203495
CDBN_196_LeBaron,81.944374786559,-19.242627338501936,-145.8748245926689,44.972164946152624,-78.92671671233951,-15.496980842662675,-17.80478718221438,42.40105213684535,3.188247030363427,-41.707674775347805
CDBN_197_Lightning,-132.03270399790665,197.09490198452318,-35.40089897615069,43.32423829249317,10.941246947141616,-117.9846130338831,15.01239268408525,1.9757324664908449,9.422406173686678,104.68413398614425
CDBN_198_Merlot,116.30928192014468,165.6363528063884,57.28906327853097,-100.66426554024162,-79.32517442578487,6.927018118492918,17.700597545672696,4.27213778989466,85.3469577276647,-6.988427303798538
