Taxa,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
CDBN_042_ISB_254_1,34.84204269616592,-88.97066500604821,-26.621206245744606,-108.64656840181001,33.32571175621355,15.412977311109321,-7.523043380368282,-88.62161956315585,-30.32679868852935,50.724268560664136
CDBN_043_ISB_254_4,-49.91206913532986,-157.57895343802005,-57.25669918480578,16.62341978238626,-194.54281509213658,-75.36302731664229,46.49714904027225,11.045652019369282,-33.09647472601775,5.356668890881651
CDBN_044_ISB_2598,37.11969333903942,-111.96979539620882,-38.777278648237925,-80.38751105277696,5.573688576758793,118.24560263969418,25.316634391660216,-55.02601868689354,-59.06344011682836,54.76040066185108
CDBN_045_ISB_486,116.26409880882072,-76.66408656334889,-17.49685309700578,-131.52912461547197,-43.720609245329946,42.87221266364855,108.83835209608007,94.87217953638577,-48.035586389999324,65.63561592338034
CDBN_047_ISB_565,86.96890688112008,-68.79668027366675,21.70626620661237,-95.01004539086597,-52.97795855263548,-44.05765688823586,31.403318800621047,48.5932251544493,34.3043895201782,61.51266017414402
CDBN_050_Aurora,52.59668923489967,-107.0426428815373,57.19028349730077,158.24321110124566,43.94514868055383,6.212943133878513,30.259392135673043,-25.2945537049855,-79.78475001573919,78.62696936356608
CDBN_056_Jet_Black,11.672116241592663,-124.37400308188866,52.32578488689785,116.75636864467094,-18.91251319901301,-10.773142096276713,95.13057477997074,120.73863997202088,-48.86566079377106,96.11811339635628
CDBN_062_Fathom,67.94522373181533,40.47747152443022,15.301887410820411,-25.9774016360934,-22.93346138216057,-17.17162482873939,-36.614288838623,-51.399605154094864,126.3906702047707,42.10537615968625
CDBN_064_Rexeter,82.96191003996235,-8.869240903873237,203.21266081899068,45.73826224139321,-17.247978419774437,17.497843819305068,-9.531591654623297,-88.95924883105761,17.845505467982054,-96.4946556158692
CDBN_072_ISB_672,113.12823779761764,-108.40960047452559,-25.737217204255096,-183.9979060061075,-72.78209186880231,40.56167113338434,73.28620271043401,0.2260377988372841,-81.43019209756434,32.20653206285911
CDBN_073_ISB_721,117.94146963825754,-92.60950697927758,-66.7625692538082,-189.58290297608968,-38.39733022081468,42.615394086675494,46.72783702813507,1.9396848080931868,-8.95622314571705,32.4425264954143
CDBN_074_ISB_782,77.60293562569784,-130.50371088202752,-48.000377420318515,-169.66590296630187,-22.939552318237414,77.60324191143646,-18.05522185349994,-39.758918299423065,-65.645996150454,-3.9951208072219804
CDBN_075_ISB_782_1,97.37005219013122,-94.92175339587159,-150.37017953844085,-133.88376338032137,-23.43679796492507,-59.26430414150196,52.270911962143664,-16.770817287312397,47.80161643628781,-93.44346368692973
CDBN_076_LB_4813_B,180.85001068887593,57.0733528567148,41.8057603055225,90.75558068760368,2.4826695510886374,-41.14924723335894,80.18940866267003,65.61902807899212,57.6620760498857,-45.139313770138685
CDBN_077_LB_4815_B,84.96782237062642,-56.56716713072381,-13.737846986295102,72.72988532036406,111.16013759519723,-107.09836501353927,58.023002134489765,-103.3651531446133,-149.79749674700767,-27.8690226231314
CDBN_080_Panther,97.00990150935533,2.319423095866736,41.726136293383966,60.564758689510484,-30.245667959590726,-26.61137833691707,25.995833123613178,-1.7449717799805944,90.0146653969073,49.43969557109624
CDBN_081_Sprint,82.54339583487801,101.54766909383773,-62.826294288491496,5.4616456716678226,-60.78697481429543,118.1522136080571,-26.55950142820188,26.31924109746288,-18.09309496208896,58.487455259803006
CDBN_097_Gryphon,120.68159345405134,23.890292141255077,202.89463244947555,63.772325626783044,0.7008620887258915,15.699625262929407,97.45075852683975,-110.25506526048954,-7.21648900283509,-59.31629233384492
CDBN_098_OAC_Thunder,87.22466468257137,4.855684719426928,136.4561309229818,12.138064116872489,33.28530433923509,42.399516000227216,-31.246689831881838,-107.85732174313505,56.15708901493383,-86.44851354426095
CDBN_100_6123,122.46227692941474,64.98532496996333,-102.58574267191851,50.364932787337054,65.39368283797857,-71.77282109461434,-30.21735184514533,13.259076720500481,18.550658549829095,-5.549163230729043
CDBN_102_83B16,39.191516585266235,-31.589960866978977,-3.08808157142185,66.65163727043743,54.49550971558116,-23.688365114183977,-78.23565929346417,20.938744086818165,123.79077665997649,97.59392206832254
CDBN_103_CO_12601,107.94236846584757,-75.55195373087994,-47.55848115075542,115.05977654954734,166.81008704287342,-71.12880444269297,-75.38028397907584,19.99644666604434,-118.94484732676946,-57.24993023570171
CDBN_104_D76125,142.5737343996797,45.07511458625535,26.34582197479522,64.25944005858284,-81.07640039760511,66.57303163297972,53.129109912338954,-98.83059860376632,-93.89807939411467,23.891248229617194
CDBN_106_D77196,109.50264247768405,56.8038151120717,-59.92696044438986,26.079555811075004,-19.994310617319375,-35.401688299285254,-26.072100135710457,-19.723864212397654,105.5204963492084,28.511709597105718
CDBN_107_D79054,104.38676500824238,72.03386088504625,-67.74508095878546,43.21335180701782,-126.05067502147843,9.405122069914942,-22.06228424845418,-27.018201792422595,79.48119681666147,20.192830807511967
CDBN_109_ISB_1,-19.755142705053508,75.47838918115653,-162.71794654880375,108.69015329368615,-191.90402604753402,8.84545484701518,-143.37948938134278,-57.723978213421645,2.6126539121461447,4.850424722423387
CDBN_111_ISB_730,94.82439319050086,-35.279769992007445,-173.53179731797684,-67.88386097007691,1.2233238971937697,-39.10516949507959,15.322862261468938,-34.95561763832816,32.103949479977665,-7.744999221406263
CDBN_113_N81017,42.276499284465885,-13.437241944742752,11.773327891924207,-6.043996197125341,-43.03870500664426,103.5996790562948,-9.011896494581448,68.56276130367776,15.684132718717471,40.92446296022379
CDBN_115_AC_Skipper,121.34079525170071,57.715660340014594,-12.393321422996625,17.97474387887368,-32.295054338801215,60.475115841233986,-5.912099141595162,-29.772894944210332,68.96161140601944,14.991016820287323
CDBN_116_AC_Trident,5.446940322882093,-103.6355441004939,5.526081870681873,95.63905406942499,-35.137004367616036,-83.03734542348288,-7.6937735383012065,19.683087698019413,104.57325269906754,69.42537758580846
CDBN_121_Comet,111.16998876678964,-122.61044696468636,-278.82164211995735,-2.797893033217228,87.41683392575668,-139.48319997223626,167.21276624921447,-125.27273188057687,61.549278568367775,-294.70198083747675
CDBN_122_Ebony,-23.683603231673054,-73.37574392823991,64.66214496423693,4.611791133536941,83.54101765588786,-29.021262504847318,-128.3128251182775,-63.53499560987727,33.2706419221942,50.904087456618996
CDBN_124_Fleetside,123.58453993424015,94.01711383232603,-39.688912808066426,79.02287215850455,36.27747919614665,30.8697797241613,-27.750064613743106,-94.48413189594923,-140.60758614585865,36.463984800887424
CDBN_129_L95F025,-80.99518124206394,-124.74842871903839,89.3215047891381,46.27491650680528,-133.4134992024699,-98.63143098331051,-90.10874242377811,-24.138415361347224,-112.69063806915885,-13.47379259776262
CDBN_130_Monument,36.895775359929,-32.91466225972121,-7.173203474562002,38.34807469976071,89.16852422265472,32.960691174645184,-138.17198465157577,-12.639488178296716,9.237222722294192,62.960945080746065
CDBN_131_Opal,106.77571505173582,74.65181909142004,-84.62305522195281,-14.688129238857925,-17.77473840136896,9.465099222626158,-64.41100158043778,-52.70660287932623,73.81202667750797,-23.606741720989223
CDBN_134_Shetland,57.44844865463974,74.36430728812253,-30.149160977083923,23.839902036678783,35.04651656144839,22.84621095854576,-100.99387558897371,-105.75452494922621,-76.24001542774256,87.13877726649115
CDBN_136_UI137,96.17208986432821,23.759287580013957,-103.57350877165041,27.861997917892733,130.73928562497704,-72.1162054877835,-85.55488998039027,2.9054347864050687,59.15990551644244,-24.56379149630166
CDBN_138_USBK_CBB_5,44.691099681417015,-55.58633342362745,10.601399519294379,1.5870622419684255,-35.714045992008764,-3.3090896203674545,41.40400299234482,127.60427479859412,-39.96425129343673,101.35996122761803
CDBN_145_C_20,-165.06222035358448,-51.62343450705839,-39.0115946122312,32.480224279455044,12.231386558537382,53.17696996939062,-88.36987209634475,-31.35209494870395,17.497260361969555,-46.40463503297264
CDBN_146_Fleetwood,4.777520034900392,268.10165644213095,-66.42827098449064,0.950470197327121,16.378752636855694,-86.22352782969404,-1.1070403032912597,48.99301409578744,-155.28693589412669,-10.334813671859015
CDBN_147_USWA_50,188.14505979618414,49.96137535249019,75.62647191347037,73.1135429465974,-15.139668026802235,-12.14167845808948,91.551103637198,54.46200350930185,48.54032576778486,-73.45013330474791
CDBN_151_Zircon,112.25711882644629,30.24193034050565,-36.49855721533751,68.28011072513488,91.90856804892577,-21.560620814769287,-1.1852670004747947,119.93055740608274,-44.230062676543774,56.17414374303975
CDBN_169_Hyden,-148.15775171757315,-2.5982360890424863,-72.80472502749109,93.86032652479713,50.20577588116418,62.724114333628954,47.81434551154735,30.45626608693272,-79.79390621348456,4.473441392494648
CDBN_175_OAC_Seaforth,-20.530845854703195,246.75315119326513,-6.553042908231455,-53.86573125083383,-73.13643899979834,-39.54713209280103,40.572768213786496,26.063373055097568,-72.32114117566198,-16.30456753732357
CDBN_178_Seahawk,-105.97012182435701,86.89921716586537,60.06471518007265,-112.31683253843538,14.80275916750281,-69.72594652746797,9.129095389470542,52.37970168454377,20.077115788377284,10.148490078343361
CDBN_180_Mayflower,-112.8677216241939,78.37430873350091,91.48122564668864,-129.136166294692,-30.434069836061738,-91.5836438854809,4.629813487967193,40.131509385474146,-36.22542436462221,-37.96954325371731
CDBN_181_CO_11113,75.33702749779289,-74.90671594912482,69.82521415522443,-26.854173863803013,55.33931183685377,-51.40255873223439,38.89535020451921,-51.29080951743199,-80.82754521303117,87.01274789419111
CDBN_183_CO_27864,52.579790007574154,-85.30822444844573,113.10225704947601,-20.165778257921122,44.70263888931897,-45.699376297129945,10.221980605025765,-65.65338112724628,-63.644880842423014,60.532488364936334
CDBN_192_Rojo_Chiquito,-197.90300245687223,-14.304855784030012,-8.119902398437608,89.35767757369213,68.10329264954338,75.30367919010627,135.00462184801546,74.17272253647353,6.083312772773325,32.960032585240825
CDBN_194_Laker,-36.953813122999925,189.14962659343695,-173.72084560585046,77.5465117010278,52.869983863809445,66.49157501124517,-38.585858832528146,-23.103414392830505,-120.09322391084581,5.31391577423623
CDBN_197_Lightning,-193.57653319658067,-24.798347502254177,58.0510188990408,-10.96343989828692,49.0191592022639,50.20044167110266,10.131978908308811,-51.43354952357409,-31.888400618880393,-96.62466954402103
CDBN_200_N05324,-147.80448468264677,-8.58146674856138,35.486617844957095,-34.92211919332794,45.00485164059677,95.89149682905052,85.2479885095465,85.02070299509096,3.3296888777615514,35.95489167448988
CDBN_201_Newport,-44.290171889334665,97.6876746972268,-44.522767192851944,-4.267864026997861,-40.36576550480575,139.45816477198613,29.16285861698332,-65.68048124485344,-22.98566916642723,35.77702272403967
CDBN_203_OAC_Laser,-151.10294048762395,-21.366349281502334,24.856122755645494,-4.9758719302408325,11.65873146911542,18.559934614668833,79.11843473172493,8.394528251093254,95.51323964095995,4.5186091734440295
CDBN_204_OAC_Rex,-106.06155180797006,113.7439815278335,88.45679295973191,-56.00791130814754,-5.958349638408582,-93.97317346564672,28.5860866609117,-40.809730433157696,10.673612486738683,-53.31127077921039
CDBN_207_Raven,-141.59626848968995,-34.773978469047094,-57.960454993160745,23.78088751086144,-11.710082507833254,69.58478351735863,-36.54840693171398,-66.89266926601948,-23.02685044315861,-18.232656931719788
CDBN_209_Sanilac,-24.98707216991424,221.75903704026567,-4.3759978719245956,-65.7229435641559,-77.30041161879444,-13.249948336773612,27.35686609125274,-17.675183301968286,-61.640289938035814,-23.97724721495095
CDBN_212_Seabiskit,-55.265920367542066,80.94487275970508,52.20247687292351,24.062283017678435,9.238267865640703,148.08043282769154,76.47597563538883,18.331538865020807,75.41188495240385,12.332538934656004
CDBN_215_Shania,-138.9142951846633,45.17360552246097,100.42413675747233,-105.44194589883924,32.33972872536497,-133.01865870782086,64.35516374897708,67.79929983803095,-8.924316229371072,9.182372971516527
CDBN_228_Zorro,-172.63869138914964,-31.19793996482113,-71.61206865720244,-1.7575636931433896,-8.334448269559061,30.52595555971033,-42.32260010174342,23.008844933462935,76.67765589632931,-82.46645723585007
CDBN_232_OAC_Gryphon,42.53569144522043,100.83671174203012,229.90448200278368,39.87722903213854,-18.686842392157875,-53.71520057855416,114.02499950174449,-71.10808428805545,-24.861825468802095,-94.84567043431372
CDBN_234_UC_BTS_96114,-121.1946692445931,-60.2323421542159,-37.18572397087316,-19.079356303351087,71.89881977371876,19.481698215107293,49.180043768108234,2.9583509910738433,59.32617849045882,52.760833848917116
CDBN_238_Midnight,-231.7250588318948,-104.30492477888741,-47.36326949610693,54.37269535797919,-26.751699814010422,12.277103216255277,33.47231873640857,-8.736148421807842,-24.63471872113494,-60.390246142455766
CDBN_239_Arthur,53.58177887081104,-52.59234544793493,85.28631476128727,-89.12633451187006,12.48273620623668,45.8297140198466,-99.85510034696395,-27.825665983174183,-24.163885170010026,12.433326115160789
CDBN_240_Norstar,-55.21682918658471,127.112912429418,-63.62914627899664,-84.69890281757816,49.550597248991494,-43.8741567513536,-116.75938731623442,18.713221183590743,-37.42269212746222,29.290889962205167
CDBN_244_Bandit,-168.9910545433242,-70.63175124782877,57.25147847434691,-32.80006363013684,96.06952720917296,51.94737098243172,8.939722244448458,-63.6723541523699,-10.712299356627426,-9.581362975102984
CDBN_246_Blackhawk,-56.11248002297686,-39.8945560589098,17.388274320908874,-71.33970670205727,52.32133190037482,1.688637627946633,-26.258594098595555,-4.745527123944825,55.642893655741624,88.130255859974
CDBN_248_CDC_Expression,-126.63467511679661,-36.5495259744881,-130.44860679199653,-6.190519188629965,20.09020587047819,63.96857779133945,122.23197836722734,-115.52680953844616,-105.81502452356683,-102.64248884942242
CDBN_252_Condor,-100.87223473862795,49.47060432585484,47.99095253056425,-100.18073530423145,50.71529094301093,-75.1117742964585,-69.88103809497892,-23.29361928646271,11.782056840792569,-7.812255258395888
CDBN_255_Eclipse,-114.8786159037031,-93.1591092125605,43.16218386391304,60.620026827257774,-220.83229407935235,-73.15540815289773,-58.33746451318467,15.92969913000746,-98.80822914472289,-11.118510494670119
CDBN_257_Envoy,-24.317602306561522,172.52340297047488,-46.50638896130867,-56.84428763782099,-26.949119942563694,-42.05235736768463,-39.264849620684906,-11.565713968256814,33.36666563429166,-3.5789995520132662
CDBN_267_Huron,-55.98198210784617,156.47389839509492,-83.36988571552457,21.34010671924898,-49.3196976499952,190.55627332625104,86.36218512756467,29.192172293623013,-39.97377683337828,25.076493021653075
CDBN_268_ICB_10,-143.9995162219662,-35.10239390780988,-49.196482181373064,40.21656808794881,50.552356101367,0.5793819827573234,106.58441670602899,26.59726932591056,71.06393162770786,11.985183311189802
CDBN_271_Jaguar,-122.0552207236407,73.46110325703506,67.60810624135888,-109.84605519376672,12.454869252324745,-78.14133309297497,23.547610231516124,57.82364825147859,9.409154783657234,5.515018273027955
CDBN_273_Vista,-84.41297387349366,87.84300291194036,43.435834541088525,-123.82785268073182,-39.5273751643803,-130.0638365100253,-5.697788153087021,67.41597173957624,23.863766126493832,-36.88376214894238
CDBN_277_AC_Mast,81.99454125561817,-12.72398481729782,131.77623932753716,36.85015520076869,8.330005243545644,75.24080768079095,10.471477151406408,-110.51526840098695,35.7940118401661,-9.480853197267646
CDBN_287_Centralia,116.00799257126164,44.891449719452524,111.75000137580615,37.869191190089154,-83.20968716087849,52.504314130971586,35.797137720031515,-61.87758333871284,6.877647921092478,-30.821696692311516
CDBN_288_Cygnus,110.60189188630156,-33.655315023856566,-127.9045442599388,44.646728747178024,119.75638778078323,-70.58337164707143,-14.854318724875,151.74406662398488,-140.97430651819823,32.441617362109206
CDBN_289_Harowood,70.69776755190561,-13.973066602145563,62.76602054976356,8.220886472799073,33.03722156529916,-42.36792851479574,10.786370769298369,-26.518792910152506,122.5541721776743,50.77383904079143
CDBN_293_AC_Compass,-44.836842325462996,-11.177119252011527,13.429972646548467,66.2420151953478,131.22432951795162,48.66365851221219,5.5724146082006545,-38.775631606937665,-5.876915292247348,101.3919210879774
CDBN_295_Avalanche,-48.934152764148145,105.12038270329121,11.669301612741561,-44.838830261770624,67.63539435113887,-77.47515200906466,24.001393466604327,53.227574218839564,-3.4023941326317004,17.326586892295683
CDBN_301_Crestwood,-33.21956268158361,85.885613916842,102.02619296344105,-28.45426520339189,59.613423802815404,-20.49788545678523,-25.65282593257456,-57.73395573690891,37.01574936236388,-58.28641199881889
CDBN_303_Mackinac,-59.18231599375966,80.06846094010207,-45.44140315848874,-1.2637122233153715,-47.85790276144343,113.13383095487605,16.461145354157857,-62.65830588119539,114.76081323890855,37.50618098991472
CDBN_310_T_39,-200.75573530529692,-49.853238421961095,-9.849134856776452,88.24010534613906,51.28494145602676,-13.7276662116506,74.89087339783461,64.69806573309536,44.90022776173449,-23.23710011418317
CDBN_315_UI906,-51.03632957152434,-31.63999409827427,18.312863305609696,14.981712511240405,49.89012493059945,10.402943099939696,-7.698882237308169,-18.098881397439477,-6.907700994020849,145.2146896432199
CDBN_316_UI911,-84.89741258493945,56.708837907175685,-3.2385195473441306,-73.79813743500391,90.36786304621302,-106.32048689504639,-17.305717312143333,63.059554880181835,-13.575356415361378,62.26624507189776
CDBN_320_115M,-176.64728843736322,-52.956430575936956,-87.19767081165011,73.42558063201548,21.794912598634237,12.442713737756463,6.319047085443035,4.937963428319283,110.65674544003222,-76.78091481920123
CDBN_321_Black_Jack,-184.71309329100558,-27.369385494624765,24.555932055734914,58.37739781541585,99.59692552490326,9.275531667448933,-22.086822778800176,-87.71540584338874,-21.392560662890602,-5.676088653325538
CDBN_322_Harblack,-33.8385039769852,47.05115124732432,-6.571929062591277,-19.22249035049229,-29.19375207820715,70.35063850768036,17.33336446016768,-48.55846994490485,121.33376431891293,68.33501754721135
CDBN_349_Zenith,-110.9950276845031,-82.1831562172138,10.303696372568371,93.25327850328937,-222.02412710770693,-63.66975413006676,-63.21201433307134,-16.264836955600664,-86.19224391433683,-2.628967483793511
CDBN_351_Alpena,-81.19551237521185,-16.311525337474663,-50.00158799116917,64.01964558400958,-243.55129327951573,-72.87400364371888,-67.30163056735061,-3.4256023174276877,23.269050560468095,-7.477466754171389
