Location_code,Year,PC1,PC2,PC3,PC4
CADV,1983,2.335774831652812,-1.7956973518243904,1.5744167784716505,1.5812963367080055
CADV,2002,3.7086012239722703,-1.1326880516810192,1.4214379232333498,1.7849878554489569
CADV,2003,3.9936811085186745,-1.697313983385611,0.8095812116878202,1.6159560168365468
CADV,2004,3.654470843157219,-0.5544431567461012,2.5849562241140305,-1.7606540876116659
CADV,2005,3.0019168698428924,-1.107919978894199,0.9522378410481219,1.4746113515670174
CADV,2006,4.074195111927097,-1.3863962415263924,1.3515836109937358,1.435859786430617
CADV,2007,3.4374001150959907,-0.5849876866178216,1.6268132936049646,1.882552617440518
CADV,2008,5.7583738525894015,0.009387036584425357,5.910038520895961,-6.673392698294132
CADV,2009,3.0213559450837058,-1.078677591324539,1.3540788662580256,1.7582058149189284
CADV,2010,2.7079626038439986,-0.8785575773208159,2.181682573809899,2.0888833337486883
CADV,2011,2.7540463235859773,-1.2037805236850856,1.4808384270122419,1.77473576995773
CADV,2012,4.1436508896948805,-0.55518054192919,4.194250538834476,-1.8522029820344312
CADV,2013,3.8969876514921986,-0.6100921906529146,0.8175479396069915,1.5587930555419762
CADV,2014,4.416301522333467,-1.626772967415027,1.584689306747138,1.7243117303242044
CADV,2015,6.596952112309439,0.6584256267481183,6.4114008525749835,-7.745885860948101
CAIR,1982,4.564475567788055,0.8867205646128102,3.710018310370764,-0.07106107218355381
CAIR,1984,7.161959828654773,0.8942726408148245,4.111623606059924,-3.8468026665315866
CAIR,1987,5.684351141747232,1.8035049669912373,5.103673616379779,-5.785253117284956
CAIR,1988,5.83230486098979,1.6278037759875152,5.593085174572884,-5.253555806557647
CAOR,1982,3.796822330137156,0.09270005822665495,1.1595883375808702,0.753100655245656
CAOR,1984,6.007617244364239,-0.3022610137025497,1.4963797904427631,-0.7084359141718488
CAOR,1985,5.061897387386501,-0.01207825527519879,0.8003967330555328,0.03861252822776105
CARI,1983,4.957947027073772,-2.5426439700400407,1.6605735240139277,2.1722209304055298
CARI,1985,5.4615006335418075,-1.2591643142759716,0.9474401629924527,1.4398957283442744
CARI,1986,5.004561570602275,-1.2906967841059473,1.850896945275017,2.287575562122548
COFC,1981,-0.14194781142114057,-0.8350886064241151,0.4019357871163177,0.5425258416034308
COFC,1982,-1.564352894586487,-2.2226115222802063,1.0476900902691981,0.07639055902446606
COFC,1983,-0.6273779911409643,-1.416027099814932,-0.06153074190421838,0.07196109270228424
COFC,1984,-0.7386853440895896,-0.9232891179619991,-0.7914938351541188,-0.2503528141392437
COFC,1985,-0.9391920106282055,-1.0849100935597842,0.12342763424917898,0.10213959077690107
COFC,1986,-0.18326991914487248,-0.20624454608875736,0.7150719736312595,0.8782561760697576
COFC,1987,-0.33600617071266214,-0.495025972283112,0.8609061201532848,0.8689426734802996
COFC,1989,-0.4323329123390451,-0.5990700671653822,0.22092202422159035,0.4396061074744723
COFC,1991,-0.9086574209855834,-1.0866447946332614,0.3927721314383622,0.18758171607299434
COFC,1992,-1.7788131817434256,-1.4363499707788783,1.9870954213628558,0.6548363717285134
COFC,1993,-1.319700022649037,-0.5080999877067913,0.829431025748782,0.5574815752973364
COFC,1994,-0.3899960019167842,-0.9726575368944366,-0.01212789422345735,0.14734364342475256
COFC,1996,-0.5431372054564844,-0.7773044892473883,0.31489092479236497,0.41299641205640475
COFC,1997,-1.7118642988140786,-3.261120360193131,0.7006865405872467,-0.5369158677390651
COFC,1998,-0.08900241077142451,-0.8794518472033622,0.22797978023471357,0.4831023147543144
COFC,1999,-0.311847635908718,-1.360115013104063,1.1349547604899695,0.8072365670315772
COFC,2000,0.5330084061923143,-0.8339956716044806,-0.580594035378147,0.21505831382414284
COFC,2001,0.5855738671718527,-0.7262667782319007,-0.3379514681297941,0.4330978946828019
COFC,2004,-1.1043163092362671,-1.3783653827924853,1.3734003919234232,0.573025921074917
COFC,2005,0.3702370112353536,-1.235459989248587,0.38289809862473245,0.6268602699050896
COFC,2006,1.139818948942591,-0.44797507668295294,-0.2395104746297011,0.7170729886156435
COFC,2007,0.7653776065693345,-1.273616904641259,-0.22069460735063978,0.39094261642801686
COFC,2009,-1.3646168977811453,-1.6871043996865647,1.1923999554649516,0.3398477387062372
COFC,2010,0.1835085105426465,-0.9919705601067342,-0.557516418174257,0.08657879710265093
COFC,2011,0.25388900302333445,-1.638669532254211,0.005397024904065038,0.3059847808315445
COFC,2012,1.4330161122198595,-1.2823657324886282,0.01544770085304896,0.6563059110302204
COFC,2013,-0.09901123539049674,-1.539519077158371,-0.8371831318878308,-0.2367848654020004
COFC,2015,-2.035697496931724,-0.7942657242490172,-1.4336490086496458,-0.9381034053506818
COFR,1984,0.6054927357270234,1.1684994386553669,-2.4124182886686154,-1.4229491721177676
COFR,1985,1.6277702427377172,1.0064940270968448,-0.7005657366401227,-0.317612910404261
COFR,1986,1.709384219789764,1.417028706027724,-0.2978172244975239,-0.5079230103109655
COFR,1987,1.0810181075517384,1.2173992689110444,-0.3661239271053601,-0.0658026246819304
COFR,1988,2.5103184739462066,1.1693529154401694,-0.9458877700411517,-1.1215174089107867
COFR,1989,2.083121148892128,1.9631914559348624,-0.47488995239003856,-1.6775574387896122
COFR,1990,1.8479229726998594,1.4337693303477663,-0.9692691640182141,-1.3652195404829213
COFR,1991,1.1185237294246184,1.4379341628816698,-1.0584098721172241,-0.9610626701011448
COFR,1992,1.3344443887025543,1.3914646254234377,0.09687643930524331,0.013386041813099325
COFR,1993,0.6052624155783175,1.383299270338973,-0.6851673456360166,-0.29924660062824016
COFR,1994,1.8700797221249164,1.5717957903920092,-0.7918967055979278,-1.5816328434806028
COFR,1995,0.19632157421877355,1.8267799420619433,-0.055738354046039176,-0.1589432014332366
COFR,1996,1.363287016304581,1.201507125347928,-0.7974602724320099,-0.5454453316705827
COFR,1997,1.150909922411545,1.4663533815534482,-1.6369973569492773,-1.4308027587292664
COFR,1998,2.5016923110670373,2.1431139471217975,-1.8429869771152558,-3.197082829520198
COFR,1999,2.5303485256857017,1.6113685021254698,-1.1810302893973637,-1.6572795638358206
COFR,2000,3.419440430931411,1.2928610718274958,-2.2769450086737466,-2.798507484894614
COFR,2001,2.3178135263948505,0.9704940598924062,-2.563360503106112,-2.0890029973817335
IDKI,1981,-0.6245367221611852,0.9175463781147495,0.6176687972247125,0.9634652772455176
IDKI,1982,-1.3961598109195437,0.7537120206675422,0.22922670570302378,0.5651609557214187
IDKI,1983,-1.2110226686866903,0.36028727280380696,0.8318986415869752,0.8693332694417986
IDKI,1984,-1.354216135341828,0.29222236569519067,-0.6488030216235581,-0.02826195866825805
IDKI,1985,-1.2531101277437973,0.9374117292991548,-1.1129506809103455,0.018997068221321523
IDKI,1986,-0.697077246379455,0.4208853519649255,0.4289026200786371,0.7672156637203704
IDKI,1987,-1.1594190311722807,1.1814027892252503,0.4670117533183949,0.7452381046520097
IDKI,1988,-0.24426611126433148,0.7096188173923519,0.24602395881933242,0.8446161516367099
IDKI,1989,-0.5595450177381149,0.7399638578102072,0.2775888005833339,0.7901340556888379
IDKI,1990,-0.5216917359474739,0.7362959016571051,0.4018942559574624,0.8347754839156029
IDKI,1991,-0.836956656503444,0.43814792917549655,0.16337740791939004,0.5751466104079193
IDKI,1992,-0.5929014795424628,1.1272673696285755,0.9278156620123336,1.0515475085769768
IDKI,1994,-0.4792783769328752,0.6693998976182762,0.21100448763818402,0.7609883960249948
IDKI,1995,-1.7959291208015387,0.0011053672156898786,1.8220889391822628,1.0836602705641365
IDKI,1996,-0.7494174849573296,0.36639939986015174,0.7810430578898905,0.9847421288302219
IDKI,1997,-1.0943297874815978,0.5569049972455988,0.5462589419687262,0.6929029970485552
IDKI,1998,-0.5373350900804055,-0.2977878170590882,0.2738631244589069,0.5906687062840477
IDKI,1999,-0.6976555101697476,0.8153198104027229,0.6579194663838704,0.9593941574007214
IDKI,2003,0.4063621885154793,-0.298466544273707,-0.4672073214459564,0.42483042235567514
IDKI,2007,0.5203386074266848,0.2837738637701677,-0.42984297937157523,0.5834461404013309
IDKI,2008,-0.7733869233942584,0.6184147616250627,-0.1493801698959633,0.46852829034822907
IDKI,2010,-0.9835296944423892,0.8086390484676461,0.6533562342547119,0.8973143924188764
IDKI,2011,-0.6957860412249681,0.7544029104925791,-0.2701554702156228,0.45232319335091087
IDKI,2012,1.6501330486587722,1.536910279446088,0.5158790459941871,-0.6394838546445862
IDKI,2013,1.1939570130222092,2.042281984596788,-1.079308887049915,-1.815490929775167
IDKI,2014,0.8192389641135451,1.5135326689214752,0.9664491837538687,0.7813941734729207
IDKI,2015,0.9182889395495629,1.816609333101213,0.7678204449898167,0.19555656961145584
IDNA,1990,1.193129227188928,-0.049600029244430716,-0.10527663073546918,0.8301495242627841
IDNA,1991,0.7428292211932568,0.07986200182047515,-0.15693251395130636,0.7941408191780965
IDPA,1981,0.14875363289978022,-0.1763910422552478,0.25667234880375855,0.7990137363315108
IDPA,1982,-0.3463731796044512,-0.030938251579209056,0.09470982205429773,0.6104087045288749
IDPA,1983,-0.09728327081726458,-0.08352178842818771,1.0256562928598896,1.15589520552382
IDPA,1984,-0.8333723867490528,0.26716597070399856,-0.5785563670924146,0.1596989112926607
IDPA,1985,-0.05489513760544368,0.10776833113399001,-0.8990334536103932,0.23016486415154264
IDPA,1986,0.7343363119790719,0.09328079617571966,-0.41330300950053994,0.633648937458108
IDPA,1987,0.044668480192566,0.05589143406456842,0.4807967519678455,0.8108795989164232
IDPA,1988,1.0918505300862122,0.1769156958659476,-0.12811369492593466,0.8010450020444216
IDPA,1989,0.2612320255691306,0.09877797950943562,-0.519445110291967,0.4436993640451247
IDPA,1990,0.7235791675113736,0.13239655230365244,0.05910464737314953,0.8123197313143992
IDPA,1991,0.23298109530791494,0.1364555907205518,0.08084198494978495,0.7803891016444573
IDPA,1992,0.44192812900839995,0.22100015528977637,0.18934030368685556,0.7774587489216928
IDPA,1993,-1.4214930123295666,0.6013112609303958,0.7923057872883484,0.7346419377164927
IDPA,1994,1.4038262914136748,-0.2398258082891167,-0.883156853923919,0.43393093842245506
IDPA,1995,0.1569019963043007,-0.0348587263367075,1.1218939671139485,1.2633160792503202
IDPA,1996,0.9000375891969418,-0.1589500939359813,0.0408508852176737,0.8935890912068262
IDPA,1998,1.451454497018474,-1.1490910836263142,-0.7088417234191754,0.4326596143766994
IDPA,1999,0.78874007638552,0.06584644167811074,0.007318343768399439,0.8067407174894264
IDPA,2000,1.2471470839608132,-0.043049878791436735,-0.2550622287609067,0.767622785089618
IDPA,2001,1.3371324118053058,-0.08896535651791415,-0.7320184329935073,0.43595351400047594
IDPA,2004,1.343684091572595,-0.24165369409227277,0.22383492338296412,1.0649895581413087
IDPA,2005,0.679270212794215,-0.27586818594438545,0.16088980158364818,0.885473688474101
IDPA,2006,1.8502855181983664,-0.7242623122427542,-0.6743875766499232,0.6165464511324977
IDTF,1983,-0.6128793589479042,0.015460608805445586,0.6743014729277956,0.8589471336900096
IDTF,1986,0.04333313928129327,0.12880686984924197,-0.43897231622376043,0.43028093130694955
IDTF,1987,-0.48393076657198975,0.4428226518304941,-0.1593361376694586,0.42471465770112293
IDTF,1988,0.6593248120635667,-0.041129824922346125,-1.1031224868696095,0.2064600003171947
IDTF,1989,0.303836944212999,0.4041695234271274,-0.02866040771159021,0.7376051636827693
IDTF,1994,0.6074949840097703,0.010064490520349467,-0.6849154029238066,0.4102234066590966
KSCO,1993,0.23216009527405695,0.5623798408949905,-0.8760034405793475,0.061429777559149315
KSCO,1994,2.0429623935972847,0.032661083711085365,-1.5668272590756374,-0.20809900347796012
KSMA,1983,1.6773825479892548,-3.1934896261636987,-3.2184898392705668,-1.036281227139811
KSMA,1984,1.0023759325665365,-6.246946424010854,-0.27719808875779767,-0.9407238226300692
KSMA,1985,0.6505319367013173,-5.485341698715567,-0.4781378768088172,-0.9740573542579096
KSMA,1986,1.1551195106607244,-7.427331273131573,-0.20465847934914255,-1.296983758407161
KSMA,1987,2.388423795654588,-5.2474905804427925,-0.6740209047591386,-0.4721678245307726
KSMA,1988,2.684621815989285,-4.180305646517615,-1.1618526107050826,-0.4115324476524803
KSMA,1989,1.7256454104085033,-5.211245482164716,-0.8355872249137546,-0.7730253175889529
KSMA,1990,1.5693018401423244,-6.686865483073039,0.03354219290740296,-0.905813149286846
KSMA,1991,3.3261826437019866,-4.29097066833948,-1.6036258517064321,-0.3900092936388795
KSMA,1992,-0.43571151455320656,-6.140646078475221,0.8519583227288672,-0.9183625408653449
KSTR,1982,0.50009255529296,-2.835967689836228,0.2694374348271332,0.09702229911424448
KSTR,1983,1.598730092795803,-2.878973902263087,-1.041359267611979,-0.251671658811125
KSTR,1984,1.2284068370677717,-2.097640540077174,-1.3073715175833294,-0.24956430532085466
KSTR,1985,1.1060913492489524,-1.9355189645994566,-0.8953969152303495,-0.04374068295923556
KSTR,1986,1.2781693230508968,-2.7856687238391755,0.20903692598040122,0.26913642453604053
MBBR,1999,-3.9452094967424713,-0.9203645587144154,0.9343859764193929,-0.2636666917682425
MBMO,1998,-1.9447831794887203,-0.9394710943935023,0.03476554831595964,-0.17050705717501127
MBMO,2000,-3.1517195156272386,-1.5999923541193146,1.0283924311085402,-0.19004929302368717
MBMO,2001,-2.355972924685568,-1.1854478265520485,-0.20175387227609015,-0.49180285843079347
MIEN,1989,-0.32963392317987533,1.62024251274566,-0.6199420354614738,-0.1644760467450089
MIEN,1991,0.030545156035258425,1.4153765254602777,-0.5993828460594773,-0.12902206879530992
MIEN,1992,-1.5052357414782493,2.637849874706407,1.096461264246872,0.4731769259336525
MIEN,1993,-0.7884240217880691,1.850009527813774,-0.43240723087500543,-0.1131177802328733
MIEN,1994,-0.9042299287787241,2.0157088413439253,0.5510226527613614,0.45719677937379144
MIEN,1995,0.7258157768989654,1.1831424948278295,-1.2628080423381132,-0.5702774484955124
MIEN,1996,-1.2957652120965921,2.2108342328244044,0.115665761869029,0.11765223217536411
MIEN,1999,0.6112735609449501,1.362149248105289,-0.3315526265577684,0.013805350408413838
MIEN,2000,-0.3070232930921927,1.7779851549088121,0.4541685478205698,0.46569901023647575
MIEN,2002,0.6372056522539711,1.2045894204285514,-1.455690732060086,-0.7047991577881052
MIEN,2003,-0.18307151284240414,1.927780167020422,-0.2931081364120013,-0.294823939580224
MIEN,2004,-0.9342132614203413,1.7504597710562408,0.7840597062183784,0.839642961220923
MIEN,2005,0.04325867413433859,1.0057100802215357,-0.8630766977699136,0.0033093377992912815
MIEN,2006,-0.13104404855463375,1.009056528066804,-0.2557510035438832,0.43652290530195204
MIEN,2008,-0.7518673627116009,1.4923699042972716,-0.02264722443825916,0.39955093944893394
MIEN,2010,0.4245069382062783,0.9828551298716703,-0.9827729013224933,-0.13034343265196796
MIEN,2011,0.1442382459801589,1.166994037335326,-0.6536625088458144,0.08650380107632727
MIEN,2012,1.0831440605554437,0.7210694110923896,-0.6433393661348407,0.19741869555484226
MIEN,2013,-0.6832298130548471,1.2778817419500366,-0.49545422827822605,0.19078865459948396
MIEN,2014,-1.4982557068091966,1.6249365890188483,-0.19832781291063512,0.26165721529232766
MIEN,2015,-0.740860464213603,1.4707706551520718,0.1288379814361482,0.4739831812182655
MISA,1981,-0.45060174687624055,1.3356353030789683,-0.40379850327896494,0.2135275761841775
MISA,1982,-0.4474957908051316,1.5605526561868452,0.22161945812857653,0.4624547462136629
MISA,1983,-0.06913319255379566,0.35330324898665333,-0.6537673504185704,0.301507705186829
MISA,1984,-0.2306435808032638,1.1108469629871118,-0.3872737872562974,0.2930952249112317
MISA,1985,-0.39782322278238685,1.3888291504244972,0.0028415764995893683,0.4454689670662445
MISA,1986,-0.08505758467059021,1.0656305608440462,-0.3291987872083444,0.3509360453265997
MISA,1987,0.9695239305779102,0.7177875079850153,-0.9138116692331586,0.04146785198378086
MISA,1989,-0.42109793288488706,1.3534969120052927,-0.5235159887589678,0.12685533309136196
MISA,1990,-0.09136542857271246,1.2204857169818986,-0.11409091509453817,0.4060322376946287
MISA,1991,0.2375434491198608,0.8862361754702395,-1.1804476748750672,-0.20443808951716083
MISA,1992,-1.3515727312260148,1.9241771676461852,0.7450973798772622,0.6981524531074185
MISA,1993,-0.2428259654273826,1.2869108309566126,-0.4795090959035054,0.19746851023730086
MISA,1994,-0.40478122254996984,1.25322321269133,0.16037285605003707,0.5592496623231934
MISA,1995,0.543668035156387,0.970148093166285,-1.3564520711651054,-0.3933212682504014
MISA,1996,-0.9190561093508847,1.1902216952772124,-0.7121076568793827,0.0531784117843815
MISA,1997,-0.9202252629809353,1.3347195140285724,-0.6163625189939509,0.06138860612359308
MISA,1998,1.158248162815877,0.5877000204598164,-0.8281683522020613,0.09395863357436776
MISA,1999,0.8642467034351078,0.5672677940261832,-0.7312719151332497,0.2453534363982276
MISA,2000,-0.40108703437474263,1.1898544939774007,0.264458872067958,0.6447689023327532
MISA,2002,-0.05491626041250683,1.003598816455571,-1.903923843828232,-0.7117730989968958
MISA,2003,-0.5254092886852572,1.58828066369714,-0.2707203531106068,0.1571162663365714
MISA,2004,-0.7073465558667099,1.7725669514751623,0.37785576520339137,0.4989392527138522
MISA,2005,0.19026307424977323,0.9599241534966729,-1.0545121299698292,-0.12429654599121807
MISA,2006,0.06898719225884221,1.1137312094148242,-0.24882798639628,0.38320263860434456
MISA,2007,-0.13170624196305886,0.9738890432377274,-0.6788726731699494,0.11604143583882054
MISA,2008,-0.7280419464645418,1.2044356296416414,-0.18775822844022946,0.39401185204734435
MISA,2009,-1.1736890276175116,1.6990816084291607,0.9239763985309576,0.9126164958148129
MISA,2010,0.4827769894594348,0.7625634496671284,-1.1784510409876634,-0.11765420946142259
MISA,2011,0.35083040392260784,0.5454321721402061,-0.9633873520143118,0.15111016084269568
MISA,2012,0.7777978308563132,0.631667973573794,-0.5791160063720425,0.3262045973838863
MISA,2013,-0.6811518237774679,1.2858029258470536,-0.4211940124341587,0.24672535757581426
MISA,2014,-1.23020313142294,1.3431368908170136,-0.5394467136444011,0.09553145907372465
MISA,2015,-0.6333540241933169,1.2726084891831733,-0.28722112777335446,0.23247489263047139
MNBE,1981,-0.777949260863782,1.29758897894812,-0.4402560885411067,0.19306533449409424
MNBE,1982,-1.0256337344602195,1.289151677076175,-0.6166362409252053,0.18498524381647624
MNBE,1983,-0.2166475312535001,0.5783781545539196,-1.936726863721531,-0.46399775316322545
MNCR,1981,-2.497628811022027,-2.565527988224215,0.6838588059727895,-0.4838015101611574
MNCR,1982,-2.970702327100417,-0.8790220315629171,-0.20199551192911325,-0.5204111467546104
MNCR,1983,-2.1468486099464994,-2.682402777273042,-1.3795083131742203,-1.42770192613254
MNCR,1984,-2.209331422680264,-1.5038426657592177,-0.8617739507645434,-0.8488789100125498
MNLA,1981,-1.3467960702582449,-2.3358123183762833,0.2175669658835913,-0.32223152338396194
MNLA,1982,-2.218377930734209,-3.2628925736120533,0.20864045063360234,-0.7691371908266946
MNLA,1983,-0.5359924641628643,-3.382621452921473,-1.466793258670663,-1.1334838443984683
MNLA,1984,-1.9628607039277053,-3.517720876367507,-0.38671422765725316,-1.1250247063174847
MNMO,1981,-2.4698822053824667,-2.328918668672338,0.828521295637287,-0.33315495292188574
MNMO,1982,-2.7795109380582126,-2.134386849568065,0.19033198440034602,-0.6005139369677687
MNMO,1983,-2.0083289174028733,-3.1992479788321617,-1.5439438945231565,-1.6540228214847037
MNMO,1984,-2.7989135339304734,-3.346338776376803,-0.1950136003588881,-1.2052695694270161
MNPE,1998,-0.6747055235849606,1.146859254062354,-0.9039808056493505,-0.07435500780545932
MNPE,2005,-0.7176475757832701,1.0760392849042535,-0.7619325637730501,0.08400474362996821
MNPR,2006,-1.6343619751434018,-1.4181445173697873,-0.8507579759843432,-0.6261170848348006
MNPR,2007,-1.678111018730245,-1.7500766020101093,-0.34314088379914015,-0.477662144629985
MNPR,2008,-3.107121865238259,-1.9217899767113484,-0.43487954971651405,-1.0002232678896448
MNPR,2014,-3.468246530538751,-1.347294856860003,-0.3362969322780837,-0.9367122745288444
MNPR,2015,-4.803431800207276,0.03200274255332877,-2.3034493029376244,-1.9323514770177883
MOCL,1997,3.9943181536948127,-1.1392456427349924,-0.9284486304001829,0.689873686268071
MOCO,1989,1.7008833336788116,-0.17189265687554756,-1.1648601808837575,0.1081722410437948
MOCO,1990,2.1949833562562815,-0.44805188906078786,-0.21518346474365013,0.7969527107778239
MOCO,1991,3.1234616703712588,-0.6755680516037825,-1.486266301939672,0.12503556907038516
MOCO,1992,1.6004581577191612,0.30836905073849885,-0.2753805635099782,0.5931933796492719
MOCO,1994,2.206441810637109,-0.0761315807371768,-0.6686391456358282,0.4677259918662956
MOCO,1995,2.790095407915924,-0.8344600668240054,-1.1148333963811528,0.45340772332536117
MOCO,1996,1.7033138195564448,-0.012147086086157555,-0.9970017058019093,0.2815489799767369
MOCO,1997,2.0145808773676186,-0.08094993867796285,-0.849421315830836,0.41706076223694055
MOCO,1999,3.0854054233015438,-0.2463580225421806,-0.3904311742866663,0.7368947765282441
MOPO,1995,4.343118081397433,-1.3983276072514763,-1.2849455270069072,0.48232736430037176
MTHU,1990,-1.064972035753157,0.4415724337854379,-0.02165069516583573,0.37813292978521246
MTHU,1991,-1.2050615259104636,-1.0755681067502236,0.19714460433199832,0.11139507398615428
MTHU,1992,-2.3326503876990947,0.10778144941527379,1.662183424191586,0.7494704337232567
MTHU,1993,-3.1233157256391557,-0.11675972242522692,2.003552678758231,0.612790041228499
MTHU,1994,-1.1735803018265067,-0.4852104312944927,0.018579904515159937,0.1661654709791993
MTSI,1981,-0.8747294399808038,-1.1329417707009783,0.2698789899626046,0.1475771960847097
MTSI,1982,-2.0087981137154918,-0.9416906674614852,-0.5311579077192048,-0.4258634087304588
MTSI,1983,-0.003776669144600321,-0.5012941752177161,-1.4736042330833712,-0.26031920775562734
MTSI,1984,-0.5970899812241626,-0.7763097804272272,-1.1283156423770224,-0.33390642715495
MTSI,1985,-1.3681425701167849,0.09376729104647766,-0.42561009649719256,0.07286856663150272
MTSI,1986,-1.647784758727479,-1.4537118834472382,-0.07684666987744193,-0.3044452456629013
MTSI,1987,-1.0456401273016904,-1.523370452677506,0.2352648243196147,-0.06056875541949178
